Name,Description,Image,Token ID,Volume (ml),Vintage,Recorked,Authentication Code,Rating 1,Rating 2,Rating 3,URL
Mouton Rothschild Pauillac 1983,"Label art by Saul Steinberg - Theme of human solitude: empty beaches where the human figure is a dot in the distance, pastel-shaded skies where the sun is represented by a trompe l'oeil circle of sealing wax.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/62.png,61,1500,1983,No,1671,Jancis Robinson - 18/20,Vinous - 92/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/61
Mouton Rothschild Pauillac 1984,Label art by Yaacov Agam.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/63.png,62,750,1984,No,1984,Wine Spectator - 92/100,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/62
Mouton Rothschild Pauillac 1984,Label art by Yaacov Agam.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/64.png,63,1500,1984,No,2262,Wine Spectator - 92/100,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/63
Mouton Rothschild Pauillac 1984,Label art by Yaacov Agam.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/65.png,64,3000,1984,No,2648,Wine Spectator - 92/100,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/64
Mouton Rothschild Pauillac 1985,"Label art by Paul Delvaux - Two demure little girls, separate and apart, are drawn together by the lure of a bunch of grapes, gazed on, touched, soon to be tasted.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/66.png,65,750,1985,No,1985,Decanter - 93/100,Vinous - 92/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/65
Mouton Rothschild Pauillac 1985,"Label art by Paul Delvaux - Two demure little girls, separate and apart, are drawn together by the lure of a bunch of grapes, gazed on, touched, soon to be tasted.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/67.png,66,1500,1985,No,1630,Decanter - 93/100,Vinous - 92/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/66
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/68.png,67,750,1986,No,2338,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/67
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/69.png,68,750,1986,No,2336,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/68
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/70.png,69,750,1986,No,2337,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/69
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/71.png,70,750,1986,No,2334,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/70
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/72.png,71,1500,1986,No,2287,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/71
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/73.png,72,1500,1986,No,1658,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/72
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/74.png,73,1500,1986,No,1705,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/73
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/75.png,74,3000,1986,No,2662,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/74
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/76.png,75,3000,1986,No,2656,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/75
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/77.png,76,3000,1986,No,2658,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/76
Mouton Rothschild Pauillac 1986,"Label art by Bernard Séjourné - Trio of masks rising from the dark in their 'white negritude', one of his finest works.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/78.png,77,5000,1986,No,2341,Wine Advocate - 100/100,Decanter - 100/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/77
Mouton Rothschild Pauillac 1987,"Label art by Hans Erni - Capturing the radiant creative energy of Baron Philippe de Rothschild, in what was to be a final tribute.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/79.png,78,750,1987,No,1987,Wine Spectator - 89/100,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/78
Mouton Rothschild Pauillac 1987,"Label art by Hans Erni - Capturing the radiant creative energy of Baron Philippe de Rothschild, in what was to be a final tribute.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/80.png,79,1500,1987,No,1714,Wine Spectator - 89/100,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/79
Mouton Rothschild Pauillac 1987,"Label art by Hans Erni - Capturing the radiant creative energy of Baron Philippe de Rothschild, in what was to be a final tribute.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/81.png,80,3000,1987,No,2324,Wine Spectator - 89/100,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/80
Mouton Rothschild Pauillac 1988,Label art by Keith Haring - Satirical version of the Dancing Rams theme.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/82.png,81,750,1988,No,1150,Jancis Robinson - 18.5/20,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/81
Mouton Rothschild Pauillac 1988,Label art by Keith Haring - Satirical version of the Dancing Rams theme.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/83.png,82,1500,1988,No,2285,Jancis Robinson - 18.5/20,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/82
Mouton Rothschild Pauillac 1988,Label art by Keith Haring - Satirical version of the Dancing Rams theme.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/84.png,83,3000,1988,No,2636,Jancis Robinson - 18.5/20,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/83
Mouton Rothschild Pauillac 1989,"Label art by artist, Hans Georg Kern Baselitz - The two upside-down rams on the Mouton Rothschild 1989 labels are associated with the shocking event of 1989: the demolition of the Berlin Wall. Around the heraldry are the words “Drüben sein jetzt hier” – “Over there is now over here” a new and reunited Germany. ",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/85.png,84,750,1989,No,1151,Decanter - 97/100,Jancis Robinson - 18.5/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/84
Mouton Rothschild Pauillac 1989,"Label art by artist, Hans Georg Kern Baselitz - The two upside-down rams on the Mouton Rothschild 1989 labels are associated with the shocking event of 1989: the demolition of the Berlin Wall. Around the heraldry are the words “Drüben sein jetzt hier” – “Over there is now over here” a new and reunited Germany. ",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/86.png,85,750,1989,No,1354,Decanter - 97/100,Jancis Robinson - 18.5/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/85
Mouton Rothschild Pauillac 1989,"Label art by artist, Hans Georg Kern Baselitz - The two upside-down rams on the Mouton Rothschild 1989 labels are associated with the shocking event of 1989: the demolition of the Berlin Wall. Around the heraldry are the words “Drüben sein jetzt hier” – “Over there is now over here” a new and reunited Germany. ",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/87.png,86,1500,1989,No,2260,Decanter - 97/100,Jancis Robinson - 18.5/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/86
Mouton Rothschild Pauillac 1989,"Label art by artist, Hans Georg Kern Baselitz - The two upside-down rams on the Mouton Rothschild 1989 labels are associated with the shocking event of 1989: the demolition of the Berlin Wall. Around the heraldry are the words “Drüben sein jetzt hier” – “Over there is now over here” a new and reunited Germany. ",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/88.png,87,1500,1989,No,1598,Decanter - 97/100,Jancis Robinson - 18.5/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/87
Mouton Rothschild Pauillac 1989,"Label art by artist, Hans Georg Kern Baselitz - The two upside-down rams on the Mouton Rothschild 1989 labels are associated with the shocking event of 1989: the demolition of the Berlin Wall. Around the heraldry are the words “Drüben sein jetzt hier” – “Over there is now over here” a new and reunited Germany. ",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/89.png,88,3000,1989,No,2629,Decanter - 97/100,Jancis Robinson - 18.5/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/88
Mouton Rothschild Pauillac 1990,"Label art by Francis Bacon - For the 1990 label of Mouton Rothschild, as a wine lover, Bacon created a wine-glass held by a mysterious distorted figure.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/90.png,89,750,1990,No,1148,Decanter - 94/100,Jancis Robinson - 17/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/89
Mouton Rothschild Pauillac 1990,"Label art by Francis Bacon - For the 1990 label of Mouton Rothschild, as a wine lover, Bacon created a wine-glass held by a mysterious distorted figure.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/91.png,90,1500,1990,No,2309,Decanter - 94/100,Jancis Robinson - 17/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/90
Mouton Rothschild Pauillac 1991,"Label art by Setsuko - Retells in her own way the story of wine: The bunch of grapes that once was blossom and became fruit, full as an ear of wheat at harvest time; then, in the end, the wine in the decanter and the pleasure of drinking it.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/92.png,91,750,1991,No,1152,Wine Spectator - 89/100,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/91
Mouton Rothschild Pauillac 1991,"Label art by Setsuko - Retells in her own way the story of wine: The bunch of grapes that once was blossom and became fruit, full as an ear of wheat at harvest time; then, in the end, the wine in the decanter and the pleasure of drinking it.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/93.png,92,1500,1991,No,1582,Wine Spectator - 89/100,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/92
Mouton Rothschild Pauillac 1991,"Label art by Setsuko - Retells in her own way the story of wine: The bunch of grapes that once was blossom and became fruit, full as an ear of wheat at harvest time; then, in the end, the wine in the decanter and the pleasure of drinking it.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/94.png,93,1500,1991,No,1673,Wine Spectator - 89/100,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/93
Mouton Rothschild Pauillac 1992,"Label art by Per Kirkeby - Outline of a gigantic wine glass, overflowing with dark red wine, set against a distorted landscape where the rays of the sun mesh and interweave with the colour and intersecting perspectives of the vines.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/95.png,94,750,1992,No,1149,,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/94
Mouton Rothschild Pauillac 1992,"Label art by Per Kirkeby - Outline of a gigantic wine glass, overflowing with dark red wine, set against a distorted landscape where the rays of the sun mesh and interweave with the colour and intersecting perspectives of the vines.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/96.png,95,1500,1992,No,1732,,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/95
Mouton Rothschild Pauillac 1992,"Label art by Per Kirkeby - Outline of a gigantic wine glass, overflowing with dark red wine, set against a distorted landscape where the rays of the sun mesh and interweave with the colour and intersecting perspectives of the vines.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/97.png,96,1500,1992,No,2643,,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/96
Mouton Rothschild Pauillac 1992,"Label art by Per Kirkeby - Outline of a gigantic wine glass, overflowing with dark red wine, set against a distorted landscape where the rays of the sun mesh and interweave with the colour and intersecting perspectives of the vines.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/98.png,97,3000,1992,No,2649,,,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/97
Mouton Rothschild Pauillac 1993,"Label art by Balthus - the dreamy adolescent girl, wilful, graceful and fragile...All the hypnotic power of style that is both limpid and full of mystery, leading us away to distant lands of fantasy and desire. The pencil drawing of a nude reclining nymphet was rejected for use in the United States by the Bureau of Alcohol, Tobacco and Firearms,as such, for the U.S. market the label was made with a blank space where the image should have been and both versions are sought after by collectors.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/99.png,98,750,1993,No,1798,Robert Parker - 90/100,Jancis Robinson - 16.5/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/98
Mouton Rothschild Pauillac 1993,"Label art by Balthus - the dreamy adolescent girl, wilful, graceful and fragile...All the hypnotic power of style that is both limpid and full of mystery, leading us away to distant lands of fantasy and desire. The pencil drawing of a nude reclining nymphet was rejected for use in the United States by the Bureau of Alcohol, Tobacco and Firearms,as such, for the U.S. market the label was made with a blank space where the image should have been and both versions are sought after by collectors.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/100.png,99,750,1993,No,1147,Robert Parker - 90/100,Jancis Robinson - 16.5/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/99
Mouton Rothschild Pauillac 1993,"Label art by Balthus - the dreamy adolescent girl, wilful, graceful and fragile...All the hypnotic power of style that is both limpid and full of mystery, leading us away to distant lands of fantasy and desire. The pencil drawing of a nude reclining nymphet was rejected for use in the United States by the Bureau of Alcohol, Tobacco and Firearms,as such, for the U.S. market the label was made with a blank space where the image should have been and both versions are sought after by collectors.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/101.png,100,1500,1993,No,1619,Robert Parker - 90/100,Jancis Robinson - 16.5/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/100
Mouton Rothschild Pauillac 1993,"Label art by Balthus - the dreamy adolescent girl, wilful, graceful and fragile...All the hypnotic power of style that is both limpid and full of mystery, leading us away to distant lands of fantasy and desire. The pencil drawing of a nude reclining nymphet was rejected for use in the United States by the Bureau of Alcohol, Tobacco and Firearms,as such, for the U.S. market the label was made with a blank space where the image should have been and both versions are sought after by collectors.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/102.png,101,1500,1993,No,1653,Robert Parker - 90/100,Jancis Robinson - 16.5/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/101
Mouton Rothschild Pauillac 1993,"Label art by Balthus - the dreamy adolescent girl, wilful, graceful and fragile...All the hypnotic power of style that is both limpid and full of mystery, leading us away to distant lands of fantasy and desire. The pencil drawing of a nude reclining nymphet was rejected for use in the United States by the Bureau of Alcohol, Tobacco and Firearms,as such, for the U.S. market the label was made with a blank space where the image should have been and both versions are sought after by collectors.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/103.png,102,3000,1993,No,2655,Robert Parker - 90/100,Jancis Robinson - 16.5/20,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/102
Mouton Rothschild Pauillac 1994,"Label art by Karel Appel - First Dutch painter to illustrate for Mouton Rothschild; he conceived a pair of drinkers performing a wild dance round a totem bottle, as if to liberate the spirit of the wine still imprisoned within.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/104.png,103,750,1994,No,1800,Robert Parker - 91/100,Wine Spectator - 91/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/103
Mouton Rothschild Pauillac 1994,"Label art by Karel Appel - First Dutch painter to illustrate for Mouton Rothschild; he conceived a pair of drinkers performing a wild dance round a totem bottle, as if to liberate the spirit of the wine still imprisoned within.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/105.png,104,1500,1994,No,2661,Robert Parker - 91/100,Wine Spectator - 91/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/104
Mouton Rothschild Pauillac 1994,"Label art by Karel Appel - First Dutch painter to illustrate for Mouton Rothschild; he conceived a pair of drinkers performing a wild dance round a totem bottle, as if to liberate the spirit of the wine still imprisoned within.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/106.png,105,1500,1994,No,1696,Robert Parker - 91/100,Wine Spectator - 91/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/105
Mouton Rothschild Pauillac 1994,"Label art by Karel Appel - First Dutch painter to illustrate for Mouton Rothschild; he conceived a pair of drinkers performing a wild dance round a totem bottle, as if to liberate the spirit of the wine still imprisoned within.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/107.png,106,3000,1994,No,2642,Robert Parker - 91/100,Wine Spectator - 91/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/106
Mouton Rothschild Pauillac 1995,"Label art by Antoni Tàpies - A nose, two hearts, a mouth, an eye: the scarlet design, conceived and annotated by Tapies, proclaims, with a smile, that feast of the senses which promises a great wine.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/108.png,107,750,1995,No,1799,Decanter - 97/100,Wine Advocate - 96/100,Jancis Robinson - 18/20,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/107
Mouton Rothschild Pauillac 1995,"Label art by Antoni Tàpies - A nose, two hearts, a mouth, an eye: the scarlet design, conceived and annotated by Tapies, proclaims, with a smile, that feast of the senses which promises a great wine.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/109.png,108,1500,1995,No,2265,Decanter - 97/100,Wine Advocate - 96/100,Jancis Robinson - 18/20,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/108
Mouton Rothschild Pauillac 1995,"Label art by Antoni Tàpies - A nose, two hearts, a mouth, an eye: the scarlet design, conceived and annotated by Tapies, proclaims, with a smile, that feast of the senses which promises a great wine.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/110.png,109,1500,1995,No,2660,Decanter - 97/100,Wine Advocate - 96/100,Jancis Robinson - 18/20,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/109
Mouton Rothschild Pauillac 1995,"Label art by Antoni Tàpies - A nose, two hearts, a mouth, an eye: the scarlet design, conceived and annotated by Tapies, proclaims, with a smile, that feast of the senses which promises a great wine.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/111.png,110,3000,1995,No,2659,Decanter - 97/100,Wine Advocate - 96/100,Jancis Robinson - 18/20,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/110
Mouton Rothschild Pauillac 1996,"Label art by Gu Gan - This piece, called 'Heart to Heart' is intended as an act of faith in universal harmony..",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/112.png,111,750,1996,No,1801,Decanter - 98/100,Jancis Robinson - 18.5/20,Wine Advocate - 97+/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/111
Mouton Rothschild Pauillac 1996,"Label art by Gu Gan - This piece, called 'Heart to Heart' is intended as an act of faith in universal harmony..",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/113.png,112,1500,1996,No,1675,Decanter - 98/100,Jancis Robinson - 18.5/20,Wine Advocate - 97+/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/112
Mouton Rothschild Pauillac 1996,"Label art by Gu Gan - This piece, called 'Heart to Heart' is intended as an act of faith in universal harmony..",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/114.png,113,3000,1996,No,2340,Decanter - 98/100,Jancis Robinson - 18.5/20,Wine Advocate - 97+/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/113
Mouton Rothschild Pauillac 1997,"Label art by Niki de Saint Phalle - A sparkling, festive allegory of the pleasures of the table, and then the serpent temper. Instead of the traditional apple, this serpent, more wine-loving than malign, is offering Eve a bottle.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/115.png,114,750,1997,No,1796,Robert Parker - 91-93/100,Decanter - 91/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/114
Mouton Rothschild Pauillac 1997,"Label art by Niki de Saint Phalle - A sparkling, festive allegory of the pleasures of the table, and then the serpent temper. Instead of the traditional apple, this serpent, more wine-loving than malign, is offering Eve a bottle.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/116.png,115,1500,1997,No,1713,Robert Parker - 91-93/100,Decanter - 91/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/115
